id,player_id,category,subcategory,dropmod,date,platform,time_primary,time_realtime,time_ingame
m7jd054m,8vyo99y8,Any%,No Dropmod,No Dropmod,2026-03-27,PC,1389.0,0.0,1389.0
med7l90y,8vyo99y8,Any%,Dropmod,Dropmod,2026-03-26,PC,1390.0,0.0,1390.0
zxp6l8gy,8ew5rg78,Any%,No Dropmod,No Dropmod,2026-03-20,PC,1212.0,0.0,1212.0
mrw9p0gy,8qn501w8,Any%,Dropmod,Dropmod,2026-03-19,PC,1720.0,0.0,1720.0
ydp52ejy,jng3vr48,Any%,Dropmod,Dropmod,2026-03-12,PC,2219.0,0.0,2219.0
zpvr13vz,8w9gok3j,Any%,Dropmod,Dropmod,2026-03-10,PC,1153.0,0.0,1153.0
zxpvjoqy,j0e7l7w8,Any%,Dropmod,Dropmod,2026-02-25,PC,1382.0,0.0,1382.0
mrwqvd8y,8vyo99y8,Any%,No Dropmod,No Dropmod,2026-02-25,PC,1848.0,1848.0,1848.0
z5n5d6dz,j9lr3znj,Any%,No Dropmod,No Dropmod,2026-02-18,PC,1507.0,0.0,1507.0
mrwjw67y,8wkr9d48,Any%,No Dropmod,No Dropmod,2026-02-17,PlayStation 5,1288.0,1469.0,1288.0
zn5dd63z,8wkr9d48,Any%,No Dropmod,No Dropmod,2026-02-16,PlayStation 5,1325.0,1517.0,1325.0
z0kvqr4m,8vod0qex,Any%,No Dropmod,No Dropmod,2026-02-15,PC,1553.0,0.0,1553.0
zx512v5m,qjoe4m08,Any%,Dropmod,Dropmod,2026-02-07,PC,1299.0,1452.0,1299.0
zg95eoem,xk32gkk8,Any%,Dropmod,Dropmod,2026-02-06,PC,1549.0,0.0,1549.0
z0k4o14m,8r2gm9qx,Any%,Dropmod,Dropmod,2026-02-02,PC,1445.0,1595.0,1445.0
yv5k666m,8r2gm9qx,Any%,Dropmod,Dropmod,2026-02-01,PC,1572.0,1740.0,1572.0
yw5oo70y,qjoe4m08,Any%,No Dropmod,No Dropmod,2026-01-31,PC,1359.0,1513.0,1359.0
y688xk0z,xk32gkk8,Any%,Dropmod,Dropmod,2026-01-23,PC,1568.0,0.0,1568.0
zx5pol5m,x7yql7qx,Any%,No Dropmod,No Dropmod,2026-01-14,PlayStation 5,2804.0,3086.0,2804.0
yv5nv6xm,8qn755o8,Any%,No Dropmod,No Dropmod,2026-01-13,PC,1649.0,0.0,1649.0
z0kdor8m,8dw30q5j,Any%,Dropmod,Dropmod,2026-01-01,PC,1288.0,0.0,1288.0
ydo2g0qz,j019559x,Any%,No Dropmod,No Dropmod,2025-12-27,PC,2150.0,0.0,2150.0
z0kj9jem,x364w22x,Any%,No Dropmod,No Dropmod,2025-12-18,PC,1553.0,0.0,1553.0
y9w63pkz,867r73pj,Any%,Dropmod,Dropmod,2025-12-13,PC,1199.0,0.0,1199.0
zn5jqjlz,x3pq9qk8,Any%,No Dropmod,No Dropmod,2025-12-13,Switch,1581.0,1771.0,1581.0
y40g1xdz,j9yv5ewx,Any%,Dropmod,Dropmod,2025-12-12,PC,1256.0,0.0,1256.0
yo5dw6dz,x7gv25qx,Any%,No Dropmod,No Dropmod,2025-12-10,PC,1435.0,0.0,1435.0
zx58lggm,867r73pj,Any%,Dropmod,Dropmod,2025-12-06,PC,1231.0,0.0,1231.0
yv5037om,j9yv5ewx,Any%,Dropmod,Dropmod,2025-12-04,PC,1331.0,0.0,1331.0
mr56334y,x3pq9qk8,Any%,No Dropmod,No Dropmod,2025-11-26,Switch,1790.0,1967.0,1790.0
yl5r68kz,jppgmm5j,Any%,Dropmod,Dropmod,2025-11-16,PC,1296.0,0.0,1296.0
yw5qen0y,8q02om0j,Any%,No Dropmod,No Dropmod,2025-11-07,PlayStation 5,1858.0,0.0,1858.0
y8nrn0dy,864d1zqj,Any%,No Dropmod,No Dropmod,2025-10-30,PC,1637.0,0.0,1637.0
y8n2w7ny,8q02om0j,Any%,No Dropmod,No Dropmod,2025-10-17,PlayStation 5,2039.0,2209.0,2039.0
y8n11qdy,joz9er78,Any%,Dropmod,Dropmod,2025-10-11,PC,1299.0,0.0,1299.0
y8n99jwy,joz9er78,Any%,Dropmod,Dropmod,2025-10-04,PC,1432.0,0.0,1432.0
y4050qnz,j9k31n78,Any%,No Dropmod,No Dropmod,2025-10-03,PC,1611.0,0.0,1611.0
m32vv5gy,xkpzzd2j,Any%,Dropmod,Dropmod,2025-09-29,PC,1258.0,0.0,1258.0
zg93lgvm,8632nlq8,Any%,No Dropmod,No Dropmod,2025-09-24,PC,1491.0,0.0,1491.0
zq5kn08z,jozlno78,Any%,No Dropmod,No Dropmod,2025-09-21,PC,6280.0,0.0,6280.0
yljgvknm,joz76dl8,Any%,No Dropmod,No Dropmod,2025-09-12,PC,1570.0,0.0,1570.0
yoeg1gdz,j01e7o9x,Any%,No Dropmod,No Dropmod,2025-09-02,PC,1380.0,0.0,1380.0
m3v4p84z,jppgmm5j,Any%,No Dropmod,No Dropmod,2025-08-31,PC,1381.0,0.0,1381.0
zg6065em,jppgmm5j,Any%,Dropmod,Dropmod,2025-08-28,PC,1382.0,0.0,1382.0
zg6102nm,j0vrzkrx,Any%,Dropmod,Dropmod,2025-08-26,PC,1192.0,0.0,1192.0
yw25gq9y,jm03zwe8,Any%,Dropmod,Dropmod,2025-08-17,PC,1523.0,0.0,1523.0
yljjk6xm,j0noez38,Any%,No Dropmod,No Dropmod,2025-08-10,PC,1493.0,0.0,1493.0
zqp298xm,j0vrzkrx,Any%,No Dropmod,No Dropmod,2025-08-06,PC,1202.0,0.0,1202.0
yoex8e7z,867r73pj,Any%,No Dropmod,No Dropmod,2025-08-02,PC,1265.0,0.0,1265.0
yjq997gm,j2qkwplj,Any%,No Dropmod,No Dropmod,2025-08-01,PC,1236.0,0.0,1236.0
yv7xr4xy,qxk32478,Any%,Dropmod,Dropmod,2025-07-30,PC,1292.0,0.0,1292.0
yw2xp4py,qxk32478,Any%,Dropmod,Dropmod,2025-07-28,PC,1338.0,0.0,1338.0
zpoprenm,jpp99k0j,Any%,No Dropmod,No Dropmod,2025-07-19,PlayStation 4,1726.0,1726.0,1726.0
yoel84dz,8v0d53nx,Any%,No Dropmod,No Dropmod,2025-07-10,PlayStation 5,2142.0,0.0,2142.0
z16q7r7m,86n6gkqx,Any%,No Dropmod,No Dropmod,2025-07-10,PC,1178.0,0.0,1178.0
y9e6w9ez,86n6gkqx,Any%,Dropmod,Dropmod,2025-07-10,PC,1185.0,0.0,1185.0
yjq87gdm,86n6gkqx,Any%,Dropmod,Dropmod,2025-07-10,PC,1200.0,0.0,1200.0
yjq871dm,86n6gkqx,Any%,Dropmod,Dropmod,2025-07-10,PC,1223.0,0.0,1223.0
y8gxpknz,xkzzy99x,Any%,No Dropmod,No Dropmod,2025-07-03,PC,1656.0,0.0,1656.0
z16gqrjm,xkzzy99x,Any%,No Dropmod,No Dropmod,2025-07-02,PC,1865.0,1865.0,1865.0
m3vg89qz,j4pw92lj,Any%,No Dropmod,No Dropmod,2025-05-27,PC,1537.0,1736.0,1537.0
y6jr1pjm,xk32gkk8,Any%,Dropmod,Dropmod,2025-05-27,PC,1613.0,0.0,1613.0
zqprrxrm,jppm0v0j,Any%,No Dropmod,No Dropmod,2025-05-09,PlayStation 4,2183.0,0.0,2183.0
me281d8m,8w9gok3j,Any%,No Dropmod,No Dropmod,2025-05-04,PC,1157.0,0.0,1157.0
mrd89d2z,j5q5pwgj,Any%,Dropmod,Dropmod,2025-05-03,PC,1333.0,0.0,1333.0
yoe2je7z,jozp0e38,Any%,Dropmod,Dropmod,2025-05-02,PC,1572.0,0.0,1572.0
yoe2o05z,8q0rk1qj,Any%,No Dropmod,No Dropmod,2025-05-01,PC,1285.0,0.0,1285.0
yd4q56vy,j5q5pwgj,Any%,Dropmod,Dropmod,2025-04-26,PC,1605.0,0.0,1605.0
y8g3l61z,j5q5pwgj,Any%,Dropmod,Dropmod,2025-04-24,PC,1825.0,0.0,1825.0
y28qjx5y,8w9gok3j,Any%,Dropmod,Dropmod,2025-04-24,PC,1166.0,0.0,1166.0
ylj3l33m,8w9gok3j,Any%,No Dropmod,No Dropmod,2025-04-22,PC,1164.0,0.0,1164.0
y2nl21wy,xkzonwmx,Any%,Dropmod,Dropmod,2025-04-16,PC,1420.0,0.0,1420.0
zpk744xy,8r1d3l6j,Any%,No Dropmod,No Dropmod,2025-04-14,PC,1841.0,0.0,1841.0
z08gojom,j5q5pwgj,Any%,Dropmod,Dropmod,2025-04-08,PC,2140.0,0.0,2140.0
zxj19lgy,8gz65lrj,Any%,No Dropmod,No Dropmod,2025-04-07,Xbox One,2133.0,0.0,2133.0
m7ej4n0z,jm024ny8,Any%,Dropmod,Dropmod,2025-03-30,PC,2458.0,0.0,2458.0
zgj1peez,j0vrzkrx,Any%,No Dropmod,No Dropmod,2025-03-28,PC,1227.0,0.0,1227.0
yjerj4dm,j0vrzkrx,Any%,Dropmod,Dropmod,2025-03-26,PC,1209.0,0.0,1209.0
yvne4rxm,xk32gkk8,Any%,Dropmod,Dropmod,2025-03-25,PC,2009.0,0.0,2009.0
yje7j27m,8w9gok3j,Any%,No Dropmod,No Dropmod,2025-03-19,PC,1171.0,0.0,1171.0
zq2p2r1z,jo1yy63x,Any%,No Dropmod,No Dropmod,2025-03-18,PlayStation 5,1934.0,0.0,1934.0
z5lwew5y,x7zry1r8,Any%,Dropmod,Dropmod,2025-03-16,PC,1510.0,0.0,1510.0
mr005r7m,86pg065j,Any%,Dropmod,Dropmod,2025-03-12,PC,1244.0,0.0,1244.0
z5l832ny,j0noez38,Any%,No Dropmod,No Dropmod,2025-02-26,PC,1747.0,0.0,1747.0
y2ng2gwy,86n6gkqx,Any%,No Dropmod,No Dropmod,2025-02-17,PC,1224.0,0.0,1224.0
zq2j0e5z,jo1e1y7x,Any%,No Dropmod,No Dropmod,2025-02-15,PC,1460.0,1597.0,1460.0
ylpnj8km,j0e7l7w8,Any%,No Dropmod,No Dropmod,2025-02-12,PlayStation 4,1749.0,0.0,1749.0
yoqlqvdz,86p5gppj,Any%,Dropmod,Dropmod,2025-02-12,PC,1247.0,0.0,1247.0
zn9v2d7y,86n6gkqx,Any%,Dropmod,Dropmod,2025-02-12,PC,1270.0,0.0,1270.0
y6go270m,x7zry1r8,Any%,Dropmod,Dropmod,2025-02-11,PC,1584.0,0.0,1584.0
zn9j7p8y,86p5gppj,Any%,Dropmod,Dropmod,2025-02-10,PC,1328.0,0.0,1328.0
zpkg3oxy,8e6752oj,Any%,No Dropmod,No Dropmod,2025-02-09,PC,1424.0,0.0,1424.0
zn9qd77y,86p5gppj,Any%,Dropmod,Dropmod,2025-02-08,PC,1371.0,0.0,1371.0
m3wxk5gy,jpmnqk4j,Any%,No Dropmod,No Dropmod,2025-02-05,PC,1639.0,0.0,1639.0
yoqp9l7z,86p5gppj,Any%,Dropmod,Dropmod,2025-01-28,PC,1438.0,0.0,1438.0
z08o42jm,j515l5z8,Any%,Dropmod,Dropmod,2025-01-26,PC,1453.0,0.0,1453.0
y6gd4npm,8l4gw97j,Any%,No Dropmod,No Dropmod,2025-01-15,PlayStation 5,1406.0,0.0,1406.0
zq21n35z,x7zry1r8,Any%,No Dropmod,No Dropmod,2025-01-14,PC,1676.0,1678.0,1676.0
y6gdgx0m,j0vrzkrx,Any%,Dropmod,Dropmod,2025-01-14,PC,1222.0,0.0,1222.0
zxjg35qy,j0vrzkrx,Any%,Dropmod,Dropmod,2025-01-13,PC,1235.0,0.0,1235.0
ywwqp49y,jpmyg3yj,Any%,No Dropmod,No Dropmod,2025-01-11,PC,1728.0,1728.0,1728.0
ylpo8nnm,jmz97qox,Any%,No Dropmod,No Dropmod,2025-01-09,PC,1284.0,0.0,1284.0
y4j2jnqy,jmz97qox,Any%,Dropmod,Dropmod,2025-01-08,PC,1314.0,0.0,1314.0
zn9oq1vy,j0vrzkrx,Any%,Dropmod,Dropmod,2025-01-07,PC,1248.0,0.0,1248.0
z0894qom,j0vrzkrx,Any%,Dropmod,Dropmod,2025-01-04,PC,1277.0,0.0,1277.0
men6ppqm,jpmyg3yj,Any%,Dropmod,Dropmod,2025-01-03,PC,1773.0,1773.0,1773.0
yje67pdm,jpmnqk4j,Any%,No Dropmod,No Dropmod,2025-01-03,PC,2491.0,0.0,2491.0
z1v173rz,8ew5rg78,Any%,No Dropmod,No Dropmod,2024-12-15,PC,1261.0,0.0,1261.0
z5l5q0ey,68wwm5q8,Any%,Dropmod,Dropmod,2024-12-03,PC,1313.0,0.0,1313.0
z08e9ljm,x3pvm128,Any%,No Dropmod,No Dropmod,2024-11-20,PC,1502.0,1499.0,1502.0
y9d4v5km,8wkr9d48,Any%,No Dropmod,No Dropmod,2024-11-20,PlayStation 5,1432.0,1592.0,1432.0
yoxw701y,8wkr9d48,Any%,No Dropmod,No Dropmod,2024-11-15,PlayStation 5,1517.0,1706.0,1517.0
z1ne59ry,8wkr9d48,Any%,No Dropmod,No Dropmod,2024-11-14,PlayStation 5,1610.0,1808.0,1610.0
y9dw66km,8qzv3ww8,Any%,No Dropmod,No Dropmod,2024-10-27,PC,1837.0,2012.0,1837.0
ywx5099m,jp6r0qy8,Any%,No Dropmod,No Dropmod,2024-10-25,PC,1314.0,1486.0,1314.0
yox5k90y,jp6r0qy8,Any%,Dropmod,Dropmod,2024-10-24,PC,1309.0,1462.0,1309.0
znx54j9y,jp6r0qy8,Any%,No Dropmod,No Dropmod,2024-10-24,PC,1377.0,1538.0,1377.0
znxg98vy,jp6r0qy8,Any%,Dropmod,Dropmod,2024-10-21,PC,1313.0,1523.0,1313.0
zgo6ok0m,8wkrlm48,Any%,Dropmod,Dropmod,2024-10-21,PC,1273.0,1434.0,1273.0
znxgklly,8wkrlm48,Any%,Dropmod,Dropmod,2024-10-18,PC,1337.0,1501.0,1337.0
zpxo08vm,jp6r0qy8,Any%,Dropmod,Dropmod,2024-10-17,PC,1342.0,1577.0,1342.0
yoxxwd1y,jp6r0qy8,Any%,Dropmod,Dropmod,2024-10-09,PC,1401.0,1565.0,1401.0
mk11n61y,jp6r0qy8,Any%,Dropmod,Dropmod,2024-10-09,PC,1466.0,1704.0,1466.0
z0qq2k4m,jp6r0qy8,Any%,Dropmod,Dropmod,2024-10-09,PC,1596.0,1749.0,1596.0
z0qdee4m,jpzykz2x,Any%,Dropmod,Dropmod,2024-09-27,PC,1426.0,0.0,1426.0
z5g836dm,x3pq9qk8,Any%,No Dropmod,No Dropmod,2024-09-27,Switch,1844.0,2101.0,1844.0
m7o3e89y,jpzykz2x,Any%,Dropmod,Dropmod,2024-09-24,PC,1632.0,0.0,1632.0
zpxd27vm,8w9gok3j,Any%,Dropmod,Dropmod,2024-09-04,PC,1176.0,0.0,1176.0
ylx7gdxy,8w9gok3j,Any%,Dropmod,Dropmod,2024-09-02,PC,1194.0,0.0,1194.0
y4lqxonz,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-08-30,PC,1209.0,0.0,1209.0
yvxr3poz,8w9gok3j,Any%,Dropmod,Dropmod,2024-08-28,PC,1213.0,0.0,1213.0
zxx70j8z,j9k31n78,Any%,No Dropmod,No Dropmod,2024-08-27,PC,1932.0,0.0,1932.0
y9dlnpem,j9k31n78,Any%,No Dropmod,No Dropmod,2024-08-23,PC,2260.0,2412.0,2260.0
zpx3428m,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-08-06,PC,1211.0,0.0,1211.0
ywx8lonm,jpy1r4yj,Any%,Dropmod,Dropmod,2024-07-31,PC,1195.0,0.0,1195.0
znxkwrly,jpzr4n5x,Any%,Dropmod,Dropmod,2024-07-26,PC,1809.0,0.0,1809.0
y9d5g8em,8wkr9d48,Any%,No Dropmod,No Dropmod,2024-07-25,Switch,1635.0,1861.0,1635.0
z1n16wjy,8qrmqg7j,Any%,Dropmod,Dropmod,2024-07-20,PC,1379.0,0.0,1379.0
zqq3g79z,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-07-17,PC,1235.0,0.0,1235.0
mrxqdq7m,jm7535oj,Any%,No Dropmod,No Dropmod,2024-07-15,PlayStation 5,1290.0,0.0,1290.0
yj9jrx3z,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-07-10,PC,1221.0,0.0,1221.0
z1nd08ry,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-07-10,PC,1225.0,0.0,1225.0
znxww28y,jpy1r4yj,Any%,Dropmod,Dropmod,2024-07-05,PC,1216.0,0.0,1216.0
m7o1100y,j2pvny78,Any%,Dropmod,Dropmod,2024-07-05,PC,1580.0,0.0,1580.0
zqqkkr1z,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-07-05,PC,1229.0,0.0,1229.0
zxqe3nem,jpy1r4yj,Any%,Dropmod,Dropmod,2024-07-03,PC,1220.0,0.0,1220.0
zn2n1pvz,8eelled8,Any%,Dropmod,Dropmod,2024-06-25,PC,2214.0,0.0,2214.0
yvlk864z,81kq2l5j,Any%,Dropmod,Dropmod,2024-06-20,PC,1330.0,0.0,1330.0
y6v453pm,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-06-18,PC,1240.0,0.0,1240.0
zp6vk7vm,jm7535oj,Any%,No Dropmod,No Dropmod,2024-06-16,PlayStation 5,1326.0,0.0,1326.0
yo08px5y,jm7535oj,Any%,No Dropmod,No Dropmod,2024-06-14,PlayStation 5,1381.0,0.0,1381.0
zq8nk6rz,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-06-11,PC,1246.0,0.0,1246.0
z197q1rm,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-06-08,PC,1271.0,0.0,1271.0
z196v1jm,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-06-03,PC,1316.0,0.0,1316.0
z58l47jz,j0w9krw8,Any%,No Dropmod,No Dropmod,2024-05-29,PC,2445.0,0.0,2445.0
m7ne154z,j2q57plj,Any%,Dropmod,Dropmod,2024-05-24,PC,1251.0,0.0,1251.0
y9jd7wnm,jpy1r4yj,Any%,No Dropmod,No Dropmod,2024-05-18,PC,1380.0,1542.0,1380.0
zglo320m,xyq94ry8,Any%,Dropmod,Dropmod,2024-05-18,PC,1253.0,0.0,1253.0
zxqxw68m,jm7535oj,Any%,No Dropmod,No Dropmod,2024-05-18,PlayStation 5,1393.0,0.0,1393.0
y466o1qz,j46gk6v8,Any%,Dropmod,Dropmod,2024-05-15,PC,1238.0,0.0,1238.0
z5887qez,j2q57plj,Any%,Dropmod,Dropmod,2024-05-13,PC,1268.0,0.0,1268.0
zgl8pxnm,j0wpqg38,Any%,No Dropmod,No Dropmod,2024-05-09,PlayStation 4,1414.0,0.0,1414.0
mewlvj0m,j0wpqg38,Any%,No Dropmod,No Dropmod,2024-05-01,PlayStation 4,1446.0,0.0,1446.0
mrvo4lgz,1xyd1ywx,Any%,Dropmod,Dropmod,2024-04-26,PC,3100.0,0.0,3100.0
mkpv9l5y,jp61o548,Any%,No Dropmod,No Dropmod,2024-04-25,PlayStation 5,1966.0,0.0,1966.0
yld1w53m,j46gk6v8,Any%,Dropmod,Dropmod,2024-04-24,PC,1249.0,0.0,1249.0
yvl05e4z,j2qkwplj,Any%,Dropmod,Dropmod,2024-04-24,PC,1465.0,0.0,1465.0
y6vxj41m,8w9gok3j,Any%,Dropmod,Dropmod,2024-04-23,PC,1228.0,0.0,1228.0
y22epg6y,j0wpqg38,Any%,No Dropmod,No Dropmod,2024-04-21,PlayStation 4,1476.0,0.0,1476.0
zxq820km,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-04-20,PC,1218.0,0.0,1218.0
yjopgx3z,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-04-14,PC,1253.0,0.0,1253.0
y9jv07nm,j0wpqg38,Any%,No Dropmod,No Dropmod,2024-04-13,PlayStation 4,1494.0,0.0,1494.0
y8wjvpdy,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-04-07,PC,1223.0,0.0,1223.0
zp61k0gm,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-03-29,PC,1226.0,0.0,1226.0
mew92l2m,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-03-24,PC,1272.0,0.0,1272.0
mkp73oxy,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-03-20,PC,1266.0,0.0,1266.0
y9j14r2m,8enyp9o8,Any%,No Dropmod,No Dropmod,2024-03-19,PlayStation 5,1658.0,0.0,1658.0
z19okrwm,8enyp9o8,Any%,No Dropmod,No Dropmod,2024-03-16,PlayStation 5,2082.0,0.0,2082.0
m30gll6m,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-03-16,PC,1288.0,0.0,1288.0
z19o26gm,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-03-15,PC,1311.0,0.0,1311.0
z583765z,j0vrzkrx,Any%,No Dropmod,No Dropmod,2024-03-14,PlayStation 4,1306.0,0.0,1306.0
y6v5kw0m,j0vrzkrx,Any%,No Dropmod,No Dropmod,2024-03-12,PlayStation 4,1336.0,0.0,1336.0
z0d5014y,j2q9kp7j,Any%,No Dropmod,No Dropmod,2024-03-11,PC,1593.0,1819.0,1593.0
ydn51gqm,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-03-09,PC,1296.0,0.0,1296.0
zn2krolz,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-03-08,PC,1368.0,0.0,1368.0
zxq2vvgm,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-03-07,PC,1388.0,0.0,1388.0
y46145kz,8w9gok3j,Any%,No Dropmod,No Dropmod,2024-03-06,PC,1399.0,1551.0,1399.0
m30167gm,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-03-03,PC,1314.0,0.0,1314.0
y461wgnz,xyqgnpn8,Any%,No Dropmod,No Dropmod,2024-03-02,PlayStation 5,2072.0,0.0,2072.0
yjo3kvoz,xyqgnpn8,Any%,No Dropmod,No Dropmod,2024-03-01,PlayStation 5,2368.0,0.0,2368.0
z581nqdz,xyqgnpn8,Any%,No Dropmod,No Dropmod,2024-02-29,PlayStation 5,2612.0,0.0,2612.0
yo02x1jy,jm7roynj,Any%,No Dropmod,No Dropmod,2024-02-27,PlayStation 5,1542.0,0.0,1542.0
y46361dz,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-02-27,PC,1329.0,0.0,1329.0
z58on5dz,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-02-22,PC,1349.0,0.0,1349.0
zq86we8z,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-02-19,PC,1428.0,0.0,1428.0
yld38q3m,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-02-17,PC,1429.0,0.0,1429.0
y8w3pr5y,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-02-16,PC,1496.0,0.0,1496.0
y6v3q1jm,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-02-14,PC,1554.0,0.0,1554.0
m73rr60y,xyqgnpn8,Any%,No Dropmod,No Dropmod,2024-02-12,PlayStation 5,3146.0,3356.0,3146.0
m3ke296y,xyqgnpn8,Any%,No Dropmod,No Dropmod,2024-02-11,PlayStation 5,4164.0,4470.0,4164.0
yllgv4ny,j46gk6v8,Any%,No Dropmod,No Dropmod,2024-02-07,PC,1568.0,0.0,1568.0
yoow9vdy,j40dp9l8,Any%,No Dropmod,No Dropmod,2024-02-01,PC,1707.0,0.0,1707.0
zppepvnz,jn3zewqx,Any%,No Dropmod,No Dropmod,2024-01-29,Xbox Series X,3125.0,3458.0,3125.0
yoogj95y,j2q57plj,Any%,No Dropmod,No Dropmod,2024-01-25,PC,1325.0,1476.0,1325.0
yvve7e8y,xk10929j,Any%,No Dropmod,No Dropmod,2024-01-24,PC,1604.0,0.0,1604.0
zppko2rz,j2ye0mn8,Any%,No Dropmod,No Dropmod,2024-01-07,PC,1470.0,0.0,1470.0
m3kw194y,86n5n9qx,Any%,No Dropmod,No Dropmod,2024-01-02,PC,1897.0,0.0,1897.0
mr2v7g4y,68wwm5q8,Any%,No Dropmod,No Dropmod,2023-12-23,PC,1241.0,0.0,1241.0
zneqx28z,8rmry03j,Any%,No Dropmod,No Dropmod,2023-11-26,PC,1995.0,0.0,1995.0
yoodow0y,j2654e7x,Any%,No Dropmod,No Dropmod,2023-11-25,PC,2258.0,0.0,2258.0
mkqe9j3m,8r2r7l6x,Any%,No Dropmod,No Dropmod,2023-11-07,PlayStation 4,1337.0,0.0,1337.0
ywnj7w9y,qj26k3px,Any%,No Dropmod,No Dropmod,2023-11-07,PC,1663.0,0.0,1663.0
z0xrjk4z,qj26k3px,Any%,No Dropmod,No Dropmod,2023-10-26,PC,1894.0,0.0,1894.0
zqdg0e8m,8env3928,Any%,No Dropmod,No Dropmod,2023-10-16,PC,1358.0,0.0,1358.0
y6q5e4jz,j0ww0gr8,Any%,No Dropmod,No Dropmod,2023-10-05,PC,1577.0,0.0,1577.0
z5kj0kgz,j2qq92lj,Any%,No Dropmod,No Dropmod,2023-10-02,PC,1295.0,1442.0,1295.0
zqd6ljxm,8dp45ol8,Any%,No Dropmod,No Dropmod,2023-09-17,PC,1250.0,0.0,1250.0
y8k3kwwy,8rpl2kqj,Any%,No Dropmod,No Dropmod,2023-09-09,PlayStation 4,1679.0,0.0,1679.0
yongk75z,8eeknzp8,Any%,No Dropmod,No Dropmod,2023-08-20,PlayStation 5,1620.0,0.0,1620.0
z0j22voy,jn3445dx,Any%,No Dropmod,No Dropmod,2023-08-19,PC,1465.0,1614.0,1465.0
zpw5kggy,jn3445dx,Any%,No Dropmod,No Dropmod,2023-08-12,PC,1644.0,1811.0,1644.0
yj27q8gm,j2654e7x,Any%,No Dropmod,No Dropmod,2023-08-11,PC,2666.0,0.0,2666.0
mk0rdolz,jn3445dx,Any%,No Dropmod,No Dropmod,2023-08-11,PC,1768.0,1955.0,1768.0
m70v8k0y,x77myevx,Any%,No Dropmod,No Dropmod,2023-08-09,PlayStation 5,1838.0,2018.0,1838.0
zge9wdjy,8l4gw97j,Any%,No Dropmod,No Dropmod,2023-08-09,PlayStation 5,1435.0,0.0,1435.0
ywrw91nm,8env3928,Any%,No Dropmod,No Dropmod,2023-08-03,PC,1365.0,0.0,1365.0
z0jqwgey,8l4gw97j,Any%,No Dropmod,No Dropmod,2023-07-24,PlayStation 5,1473.0,0.0,1473.0
m3qknowy,j2qyrv6j,Any%,No Dropmod,No Dropmod,2023-07-16,PC,1317.0,0.0,1317.0
mrl2rj4m,jmz5wd4x,Any%,No Dropmod,No Dropmod,2023-07-16,PC,1637.0,0.0,1637.0
y86641dm,jmzyepnx,Any%,No Dropmod,No Dropmod,2023-07-14,PC,1726.0,0.0,1726.0
y2gj655z,x7mvpr0x,Any%,No Dropmod,No Dropmod,2023-07-09,PC,1397.0,0.0,1397.0
zpwd5jgy,8l4gw97j,Any%,No Dropmod,No Dropmod,2023-07-04,PlayStation 5,1489.0,0.0,1489.0
y98x1q2z,x364w22x,Any%,No Dropmod,No Dropmod,2023-07-01,PC,1784.0,0.0,1784.0
ydjd4gqy,68wp9g4x,Any%,No Dropmod,No Dropmod,2023-06-29,PC,1226.0,0.0,1226.0
mel3wl8z,68wwm5q8,Any%,No Dropmod,No Dropmod,2023-06-28,PC,1249.0,0.0,1249.0
znv735vm,68wwm5q8,Any%,No Dropmod,No Dropmod,2023-06-20,PC,1254.0,0.0,1254.0
ywrk27pm,xk3e4r68,Any%,No Dropmod,No Dropmod,2023-06-18,PC,1252.0,1409.0,1252.0
yvpo5r8y,8rpl2kqj,Any%,No Dropmod,No Dropmod,2023-06-18,PlayStation 4,2359.0,0.0,2359.0
y2g70g6z,8l4gw97j,Any%,No Dropmod,No Dropmod,2023-06-16,PlayStation 5,1549.0,0.0,1549.0
